327 327 1 980949413 173736
328 328 0 984829850 1011658
329 329 1 1071068886 763525
330 330 0 896350722 179813
331 331 0 932251121 576758
332 332 0 928911946 37201
333 333 0 312528165 86577
334 334 0 1018989942 10068
335 335 1 265494481 629538
336 336 1 855245349 230256
337 337 0 803982068 676145
338 338 0 887213465 391565
339 339 0 201408600 132604
340 340 0 973694803 698561
341 341 0 934512014 669827
342 342 0 465455625 163680
343 343 1 885696690 699753
344 344 0 1045500234 640215
345 345 1 1037491606 435444
346 346 0 967464783 310684
347 347 0 995023978 582433
348 348 0 900300993 524400
349 349 1 924285126 46786
350 350 0 794435976 565202
351 351 1 325496791 899956
352 352 0 907960839 71389
353 353 0 949267117 127302
354 354 1 1021599421 382671
355 355 0 882458071 868807
356 356 0 1001909280 511824
357 357 1 1049304710 888279
358 358 0 947413657 1038448
359 359 0 904384461 444193
360 360 0 100116162 603228
361 361 1 914865969 138972
362 362 0 891719915 986143
363 363 0 883582891 636333
364 364 1 935740714 190742
365 365 1 926293989 992116
366 366 1 850163977 217295
367 367 0 125078111 416902
368 368 0 971983496 588972
369 369 0 969607857 574052
370 370 0 1017061393 545410
371 371 1 968978261 238957
372 372 1 514919406 195303
373 373 0 1070416475 704994
374 374 0 899831061 903902
375 375 0 1072882284 800710
376 376 0 930332556 91862
377 377 0 960231912 135298
378 378 0 877739320 334566
379 379 1 1063936549 581454
380 380 1 866664965 177988
381 381 0 389540116 864960
382 382 0 457003462 402122
383 383 0 857708062 245281
384 384 1 884320384 988166
385 385 0 1006650772 749985
386 386 0 860809560 34800
387 387 1 866899139 420701
388 388 0 940458694 589688
389 389 0 1059677134 1038440
390 390 0 892217670 860799
391 391 1 994743218 144339
392 392 0 1066854359 128835
393 393 1 222050635 767653
394 394 1 1013772078 776576
395 395 0 939501425 315481
396 396 1 356982138 711192
397 397 0 1013574721 959063
398 398 1 736363513 728287
399 399 0 934349711 220876
400 400 0 175383343 484539
401 401 1 938374410 225120
402 402 0 225641998 455737
403 403 1 734200269 645034
404 404 0 957571307 895307
405 405 1 1026678959 280350
406 406 0 906537942 397167
407 407 1 887321349 952361
408 408 0 990052859 380840
409 409 0 1065859261 727637
410 410 1 80103360 485238
411 411 0 461709916 554732
412 412 1 884928692 513308
413 413 0 1049744506 852552
414 414 0 964202749 765206
415 415 0 960274726 422186
416 416 1 1072967982 553961
417 417 0 867156147 765198
418 418 1 885350398 838791
419 419 0 518553616 95072
420 420 1 878651420 755061
421 421 0 874138396 620301
422 422 0 949409056 204603
423 423 0 906454945 879800
424 424 0 924674673 339378
425 425 0 621398085 977083
426 426 0 957776013 115993
427 427 0 1072764779 1015762
428 428 0 1048443199 856858
429 429 0 913860079 840184
430 430 0 1053150191 188061
431 431 0 1071857256 262108
432 432 0 954211655 1030497
433 433 0 1008809049 608990
434 434 0 352698779 903046
435 435 0 897465903 877227
436 436 1 1059329320 854533
437 437 0 1036828075 251636
438 438 0 378947436 750299
439 439 0 861192548 186796
440 440 1 929252778 944465
441 441 0 865559566 186960
442 442 0 787313738 706721
443 443 1 273627002 409196
444 444 0 1040934751 1004705
445 445 1 56752069 423350
446 446 1 847029375 827286
447 447 0 931868780 510089
448 448 0 853030216 139971
449 449 0 889339660 586789
450 450 0 850794799 570353
451 451 0 860020892 860224
452 452 0 1008273031 127801
453 453 1 865409184 770860
454 454 1 853787539 691447
455 455 1 274923473 432371
456 456 0 659055533 668654
457 457 1 213962613 772632
458 458 0 864214873 399557
459 459 0 1000424833 476935
460 460 0 701998169 564240
461 461 1 945781254 552810
462 462 1 843608948 734947
463 463 0 867240607 515448
464 464 0 1033310008 113224
465 465 0 956211104 558704
466 466 0 959694566 313386
467 467 1 975656638 932949
468 468 0 961617539 806244
469 469 1 972823393 15108
470 470 1 983976290 71168
471 471 1 779873108 671420
472 472 0 1046052625 167260
473 473 0 941917447 773793
474 474 1 1045217721 1045809
475 475 1 996844834 123388
476 476 0 852035534 117854
477 477 0 1014542058 793806
478 478 0 1035258267 629381
479 479 0 1043473407 223017
480 480 0 551355188 332018
481 481 0 932774202 120445
482 482 1 1064453084 34664
483 483 0 224237448 425012
484 484 1 930924375 887209
485 485 1 1056457846 691304
486 486 0 968412699 853287
487 487 1 1041350089 507287
488 488 0 951118483 415359
489 489 0 502180759 204267
490 490 1 905710936 949414
491 491 0 958534238 944791
492 492 0 1025732579 752982
493 493 0 869699689 605073
494 494 0 1069841106 411662
495 495 1 841224786 831398
496 496 0 758741000 115200
497 497 0 850544674 720952
498 498 1 863857541 715770
499 499 0 963583555 886637
500 500 1 560566932 731964
501 501 1 924664727 752130
502 502 0 870027907 509480
503 503 0 892644828 895129
504 504 1 895829041 446635
505 505 0 998910307 506712
506 506 1 847030830 983709
507 507 0 975595184 560393
508 508 0 877067531 251942
509 509 0 511202191 533802
510 510 0 939895682 748603
511 511 1 1017968100 549152
512 512 0 945387886 650151
513 513 0 132833134 748459
514 514 0 862920113 970068
515 515 0 852563920 458072
516 516 0 935420011 391186
517 517 0 905646324 744067
518 518 0 924671176 961263
519 519 0 1042903046 771738
520 520 0 1045633093 944238
521 521 0 1038348930 831388
522 522 0 174052651 667952
523 523 1 946855044 617931
524 524 1 1040666701 357172
525 525 0 917654036 1044807
526 526 0 1032099317 370040
527 527 0 122429274 468277
528 528 0 985562623 717182
529 529 1 263517270 37233
530 530 1 881917050 275625
531 531 0 856050677 369858
532 532 0 1047816078 754556
533 533 1 1039093717 781009
534 534 0 1009851322 185698
535 535 0 974415183 152614
536 536 0 1070356804 208433
537 537 0 894695026 120830
538 538 1 268611845 678199
539 539 1 819134630 425567
540 540 0 917242634 619824
541 541 1 337050913 378225
542 542 0 1021610675 939911
543 543 1 873375842 221399
544 544 0 848960324 47396
545 545 0 433103970 861403
546 546 0 910797023 675375
547 547 0 964523172 434486
548 548 1 869813568 556893
549 549 0 877647044 557349
550 550 1 327517268 126935
551 551 0 915250426 421842
552 552 1 6066662 309448
553 553 0 1065225225 760080
554 554 1 497378915 1004966
555 555 1 879313981 662525
556 556 0 869685098 756310
557 557 1 914489964 326429
558 558 0 937647578 82225
559 559 0 845015759 394203
560 560 0 877938567 328855
561 561 1 967348444 353754
562 562 1 956661640 729253
563 563 0 962330836 34834
564 564 0 915589626 55474
565 565 0 921122243 910855
566 566 1 907022253 152640
567 567 1 1063922664 229099
568 568 0 861300267 996878
569 569 0 1053549694 826743
570 570 1 859391136 650570
571 571 0 961361404 568125
572 572 1 934636057 125680
573 573 1 1003126311 541905
574 574 0 610263863 754716
575 575 0 873873681 168980
576 576 0 777451559 324019
577 577 1 961682212 381514
578 578 1 988075887 568658
579 579 1 70927480 846104
580 580 0 945418642 904055
581 581 1 898625464 660786
582 582 1 882265337 188657
583 583 0 1054253778 164927
584 584 0 1038242705 372289
585 585 0 518553523 145046
586 586 0 1020768267 792644
587 587 0 841692220 49310
588 588 1 906292759 436668
589 589 1 1042670104 840061
590 590 0 874388314 439417
591 591 0 957938700 761427
592 592 0 972748055 114526
593 593 0 869370673 120094
594 594 1 85537578 761453
595 595 0 878145008 165904
596 596 0 858606053 996141
597 597 1 1071457787 909997
598 598 0 920746313 390908
599 599 0 934300163 944442
600 600 1 945180701 657451
601 601 0 702506252 1006670
602 602 0 852393829 433279
603 603 0 867899980 779035
604 604 0 939543469 499998
605 605 1 993541835 139418
606 606 1 1042096014 913207
607 607 1 1049852553 819921
608 608 1 884757000 486125
609 609 0 989323564 433289
610 610 0 946918756 617448
611 611 0 893954542 310891
612 612 0 1026993348 45498
613 613 0 996259368 771298
614 614 1 1071225014 471722
615 615 0 886829800 382979
616 616 0 933939681 912248
617 617 0 928901371 185077
618 618 1 1053159741 428193
619 619 0 994883266 300339
620 620 0 922353580 1021042
621 621 1 1021617138 832802
622 622 0 920006757 1026958
623 623 0 120533984 86991
624 624 0 937239606 918088
625 625 0 929564576 739834
626 626 1 997614632 218088
627 627 1 871110884 865653
628 628 1 1003913592 570542
629 629 0 918894330 574188
630 630 0 979357495 730806
631 631 0 1038091010 179417
632 632 0 945586646 532281
633 633 0 881058398 115508
634 634 0 978775877 923644
635 635 1 971550718 1028184
636 636 1 1045794478 220119
637 637 0 845680172 788275
638 638 1 977629804 768816
639 639 1 985547137 702148
640 640 0 968775448 142275
641 641 0 175149117 306976
642 642 0 920058543 1008943
643 643 0 937544749 152965
644 644 0 967473198 29697
645 645 0 945657430 401377
646 646 0 877145353 531848
647 647 1 1041555582 907137
648 648 1 930841941 582358
649 649 1 1036460531 925233
650 650 0 979983358 158900
651 651 0 1025729421 524112
652 652 0 914171362 709458
653 653 0 971680192 106569
654 654 0 925021126 607007
655 655 0 1055207153 578970
656 656 1 181351522 842308
657 657 1 840287775 790287
658 658 0 934438992 396046
659 659 0 844344121 364273
660 660 0 849253747 315898
661 661 1 1063725029 47563
662 662 0 1022286567 508882
663 663 1 629895515 844084
664 664 0 974441280 158976
665 665 0 1044174039 383950
666 666 1 990012737 792979
667 667 0 87888363 374999
668 668 0 954968606 92936
669 669 0 138552178 482506
670 670 0 1070638828 1042339
671 671 1 955214018 200403
672 672 1 847057297 785386
673 673 0 1044777567 1002705
674 674 1 1023197485 349272
675 675 0 529291873 780275
676 676 0 927659815 324793
677 677 1 847386908 846312
678 678 0 1013942953 638836
679 679 0 849621579 872344
680 680 1 1063263687 722968
681 681 1 889355560 762928
682 682 1 943800199 347879
683 683 1 904007211 353137
684 684 1 963070654 865401
685 685 0 960186249 950790
686 686 0 927695872 928011
687 687 1 869780728 628420
688 688 1 925884205 661789
689 689 0 972558196 244768
690 690 1 1018662128 957886
691 691 1 768079611 973591
692 692 0 678947867 288236
693 693 0 1044141606 418191
694 694 1 878156431 769098
695 695 0 1030474926 412404
696 696 0 968986516 767333
697 697 0 974797662 482788
698 698 0 984471786 783307
699 699 0 992983232 825461
700 700 0 1008761639 961199
701 701 1 927798611 777069
702 702 0 848670868 1021768
703 703 0 859083962 667296
704 704 1 423803300 700485
705 705 0 401747996 322463
706 706 1 951127555 398995
707 707 1 1073531564 1021183
708 708 0 973354798 89486
709 709 1 303067362 1003023
710 710 0 957983044 844950
711 711 1 68389396 777646
712 712 0 971671400 717374
713 713 0 1054738419 113540
714 714 1 875171581 82207
715 715 0 883786747 534198
716 716 0 377012476 1029522
717 717 0 1001818444 975410
718 718 0 1059027867 83330
719 719 0 1020526930 642734
720 720 1 907526708 171602
721 721 0 878476243 1037120
722 722 0 1048598661 567749
723 723 0 1072810581 425030
724 724 1 1049782099 376022
725 725 0 887120242 257558
726 726 1 897480905 833338
727 727 1 914835824 94779
728 728 0 924954873 736251
729 729 0 201416835 537356
730 730 0 997397015 916144
731 731 0 865487387 618161
732 732 0 950631886 235136
733 733 1 1023034532 889336
734 734 0 943190382 236880
735 735 0 1009462952 931525
736 736 0 211056485 132510
737 737 0 924353498 631779
738 738 1 1054929147 873419
739 739 0 765026207 217901
740 740 0 1057786215 586225
741 741 0 1059023078 669792
742 742 1 560835735 991451
743 743 0 301204065 224310
744 744 0 889979833 748524
745 745 0 970661255 1038850
746 746 1 1017399140 723701
747 747 0 1047193828 729470
748 748 0 918436618 965684
749 749 0 957791899 802935
750 750 1 859009919 323627
751 751 0 558227482 88709
752 752 0 1070176190 760766
753 753 1 1021098704 887280
754 754 1 1030271524 478931
755 755 0 907927816 88211
756 756 0 317709184 65550
757 757 0 989871548 263692
758 758 1 14941252 178894
759 759 0 955049384 797705
760 760 0 854172418 766240
761 761 1 1047467470 15750
762 762 0 976841426 367289
763 763 0 1021030296 997280
764 764 1 910109755 870278
765 765 0 1005441620 569361
766 766 0 926178166 880228
767 767 1 1027246751 967980
768 768 0 127014499 121852
769 769 0 1068006383 705071
770 770 0 848125918 106592
771 771 0 1064305683 703981
772 772 1 922986214 295574
773 773 0 970638198 18755
774 774 0 1063551468 893484
775 775 1 970433320 1040003
776 776 0 1032825934 9028
777 777 0 970723157 568608
778 778 0 119584681 720896
779 779 1 885046525 970616
780 780 0 984231201 292254
781 781 0 148013983 1009715
782 782 0 400703937 1024517
783 783 0 282885069 4443
784 784 0 841241518 848419
785 785 0 141500588 454871
786 786 0 72045747 88558
787 787 1 875491051 909873
788 788 0 877618830 683755
789 789 1 557227716 232645
790 790 0 953244543 628289
791 791 0 1040321897 401418
792 792 0 995424995 244299
793 793 1 942284527 960770
794 794 0 1016454061 319409
795 795 1 1070962289 35288
796 796 0 932801342 481554
797 797 0 924750182 151061
798 798 0 850733135 999172
799 799 0 955254052 599310
800 800 0 981468399 821324
801 801 1 1032531849 57188
802 802 0 993938063 224003
803 803 0 941249852 37609
804 804 0 969134293 71847
805 805 1 994154903 38198
806 806 0 979318253 1042804
807 807 1 854996003 76779
808 808 1 1059177408 602710
809 809 1 1042932573 715123
810 810 0 839593726 1012588
811 811 0 1056417851 860156
812 812 0 916952031 645550
813 813 0 958416700 988528
814 814 0 974210773 860503
815 815 0 909522987 445392
816 816 1 1064268336 364111
817 817 0 1063036264 944965
818 818 0 461080105 275976
819 819 0 876309980 1013058
820 820 0 952626853 98321
821 821 1 903119700 869457
822 822 0 247508597 335188
823 823 1 886789474 338524
824 824 1 971704969 781650
825 825 0 932843938 650501
826 826 1 386183823 339004
827 827 0 1067111364 183915
828 828 0 916976511 766754
829 829 0 923337373 289600
830 830 0 181102433 748418
831 831 1 290096666 539501
832 832 0 989897341 311980
833 833 1 988321361 937613
834 834 0 1042163238 573015
835 835 1 1069252518 379731
836 836 0 916523938 971715
837 837 1 906836317 536530
838 838 0 945470065 421702
839 839 1 893660236 495136
840 840 1 938329984 203077
841 841 0 943455873 385713
842 842 0 1030748107 306715
843 843 1 345948285 813819
844 844 0 1049750855 294953
845 845 0 751904160 118641
846 846 1 1055325667 210634
847 847 0 899165754 624256
848 848 0 851629884 1028798
849 849 0 845400327 451802
850 850 1 799328442 588737
851 851 0 868684334 78543
852 852 1 867126183 241970
853 853 0 1067945587 919829
854 854 0 1019009611 382259
855 855 0 642763538 988812
856 856 1 466221229 491042
857 857 0 865934298 717168
858 858 0 845323226 124150
859 859 0 257022915 209219
860 860 1 937664370 971960
861 861 1 1045552585 837760
862 862 0 910077213 713913
863 863 0 984759734 235363
864 864 0 1013633168 726796
865 865 1 1071808956 207639
866 866 1 926240619 580286
867 867 0 1012231590 619222
868 868 1 930996085 740073
869 869 1 1022271787 997892
870 870 0 954775256 65781
871 871 0 887446412 908342
872 872 0 969553361 304317
873 873 0 871145469 368400
874 874 1 918442943 673584
875 875 1 924932812 564462
876 876 0 862027044 452233
877 877 0 1030525063 849410
878 878 0 828195994 140141
879 879 0 916565659 401743
880 880 1 1026872570 252635
881 881 0 1037545076 724782
882 882 1 908969025 476190
883 883 0 995016568 490509
884 884 0 1042946099 565323
885 885 0 971398520 823641
886 886 1 897305824 400032
887 887 1 902135440 1021557
888 888 0 1062088811 461520
889 889 0 896717917 520087
890 890 0 955292238 182199
891 891 0 1018066780 354191
892 892 0 973563840 278558
893 893 0 972177845 861304
894 894 1 1043977760 585458
895 895 0 892125572 970547
896 896 1 857219240 20366
897 897 1 1037619072 86455
898 898 0 892439570 541192
899 899 1 988907680 756344
900 900 0 962916251 5059
901 901 1 913208144 602878
902 902 1 1034133277 616109
903 903 0 942063405 274568
904 904 0 1004933229 936470
905 905 0 1023300531 210405
906 906 0 606978741 834934
907 907 0 321438255 340127
908 908 0 868733682 11238
909 909 0 865720015 970979
910 910 0 1001321524 707062
911 911 0 930108460 229066
912 912 1 902498379 616472
913 913 0 1007483334 134675
914 914 0 946909860 684767
915 915 0 106444962 133218
916 916 0 970352767 923508
917 917 0 112615099 36223
918 918 0 888839634 75486
919 919 0 1047254820 336452
920 920 1 947302771 521502
921 921 0 1001871611 253590
922 922 0 890697190 686547
923 923 0 853122717 795964
924 924 0 1073422094 66317
925 925 0 853570026 192717
926 926 0 221908415 717934
927 927 0 846276639 82588
928 928 0 966388163 275076
929 929 0 872524391 179838
930 930 1 863806540 804124
931 931 0 1004551847 245327
932 932 0 891326203 778620
933 933 1 1020073063 340944
934 934 0 1064549195 515799
935 935 0 855366413 635801
936 936 0 782440035 547253
937 937 0 1015996647 302156
938 938 0 1033064243 941120
939 939 0 1016648994 554396
940 940 1 1071379697 224558
941 941 1 859341188 599605
942 942 1 231345443 779366
943 943 0 840636603 836935
944 944 0 1009240969 699472
945 945 0 896439119 415556
946 946 0 376874540 935345
947 947 0 922188960 574404
948 948 1 1072000857 416971
949 949 0 867328501 1006736
950 950 0 1023245459 906760
951 951 0 860067682 934377
952 952 0 660697354 181037
953 953 1 324706111 544730
954 954 1 356186062 681765
955 955 0 847457919 212546
956 956 1 996981614 702639
957 957 0 1043132271 320410
958 958 0 862280103 260326
959 959 0 849002360 942908
960 960 1 1046793037 496152
961 961 0 993105158 15873
962 962 1 861414590 139658
963 963 0 879928992 195483
964 964 0 435004078 322010
965 965 1 1016512187 651362
966 966 0 919815575 796477
967 967 1 579580471 865167
968 968 0 1001180775 949422
969 969 0 992573151 689020
970 970 0 1071236568 340274
971 971 0 972993268 94692
972 972 0 996693346 240049
973 973 1 880626136 40351
974 974 0 846441102 896819
975 975 0 106615866 935425
976 976 0 924933144 421100
977 977 0 867428180 783587
978 978 1 1035303656 430540
979 979 0 431428845 833975
980 980 0 944477834 711034
981 981 0 881736920 288723
982 982 1 203958725 719776
983 983 0 89363139 887975
984 984 0 922763398 798646
985 985 1 985448033 322252
986 986 1 136949505 51945
987 987 0 1008764837 452708
988 988 0 921113529 607854
989 989 0 979350381 308175
990 990 0 1068882638 316327
991 991 1 842216482 24718
992 992 0 340193512 289241
993 993 1 760264636 451890
994 994 1 772647274 216105
995 995 0 933202279 607155
996 996 1 257269841 54675
997 997 0 964172822 977774
998 998 1 860337486 393033
999 999 0 928170563 969289
1000 1000 0 1061730428 618218
1001 1001 0 992082996 729212
1002 1002 1 852161018 15404
1003 1003 0 1023699937 823459
1004 1004 0 870339927 765467
1005 1005 0 990692346 908127
1006 1006 0 874424054 679595
1007 1007 1 913139467 137990
1008 1008 0 992416658 612426
1009 1009 0 1046610863 61559
1010 1010 0 482732912 967870
1011 1011 1 965606641 274883
1012 1012 1 976180053 315474
1013 1013 0 865686999 608357
1014 1014 0 433178592 83570
1015 1015 0 1069481592 65543
1016 1016 0 922458303 926513
1017 1017 1 881649627 100707
1018 1018 1 1008959110 483444
1019 1019 0 997757036 455078
1020 1020 0 1056273163 374074
1021 1021 0 999949314 795675
1022 1022 1 298142850 475700
1023 1023 0 1064939999 659219
1024 1024 0 1069910484 168276
1025 1025 0 639704336 656998
1026 1026 0 1037910692 187085
1027 1027 0 245825797 188143
1028 1028 1 1018508040 586195
1029 1029 0 1065590429 576023
1030 1030 1 959213303 108856
1031 1031 1 899775302 155836
1032 1032 0 874747842 256658
1033 1033 0 904827503 89452
1034 1034 0 868202205 944487
1035 1035 0 206236197 987317
1036 1036 0 233600833 962772
1037 1037 1 1036600297 575506
1038 1038 1 1072453940 76731
1039 1039 1 882779095 526621
1040 1040 0 958311255 602257
1041 1041 0 1044207692 1040505
1042 1042 0 879647465 766696
1043 1043 0 990413813 913635
